"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"543558774754381824","","","2014-12-13 00:11:25 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Stanley Cup playoffs Wikipedia article edited anonymously from Shared Services Canada http://t.co/pdamxmF7ph","","","","http://en.wikipedia.org/w/index.php?diff=637841943&oldid=636933794"
"543558774821507072","","","2014-12-13 00:11:25 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Stanley Cup playoffs Wikipedia article edited anonymously from Finance Canada http://t.co/pdamxmF7ph","","","","http://en.wikipedia.org/w/index.php?diff=637841943&oldid=636933794"
"543542599639117825","","","2014-12-12 23:07:08 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","United States Holocaust Memorial Mu Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/4rNzLudcqC","","","","http://en.wikipedia.org/w/index.php?diff=637835041&oldid=637834992"
"543542487013687296","","","2014-12-12 23:06:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","United States Holocaust Memorial Mu Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/7IBMR5nogQ","","","","http://en.wikipedia.org/w/index.php?diff=637834992&oldid=637119487"
"543539581321498624","","","2014-12-12 22:55:09 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Exodus: Gods and Kings Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/IlKjLTss3o","","","","http://en.wikipedia.org/w/index.php?diff=637833744&oldid=637832914"
"543401328006168576","","","2014-12-12 13:45:47 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Cetshwayo kaMpande Wikipedia article edited anonymously from Shared Services Canada http://t.co/x0mzVuhchU","","","","http://en.wikipedia.org/w/index.php?diff=637769587&oldid=637435984"
"543164327604518912","","","2014-12-11 22:04:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","A. Lorne Campbell Wikipedia article edited anonymously from Shared Services Canada http://t.co/lG183klSVM","","","","http://en.wikipedia.org/w/index.php?diff=637684055&oldid=637142204"
"543161702855229440","","","2014-12-11 21:53:36 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Wilgeforte Wikipedia article edited anonymously from Shared Services Canada http://t.co/BFUsJJTKjO","","","","http://fr.wikipedia.org/w/index.php?diff=109874637&oldid=100442012&rcid=131214878"
"543132514932772864","","","2014-12-11 19:57:37 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Canadian Parliamentary Cats Wikipedia article edited anonymously from Canadian House of Commons http://t.co/Ktn2sUU6VO","","","","http://en.wikipedia.org/w/index.php?diff=637668390&oldid=637666838"
"543129577359683584","","","2014-12-11 19:45:56 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Canadian Parliamentary Cats Wikipedia article edited anonymously from Canadian House of Commons http://t.co/dBurv7rRVG","","","","http://en.wikipedia.org/w/index.php?diff=637666838&oldid=630585717"
"543101189454589952","","","2014-12-11 17:53:08 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","V.O.S (band) Wikipedia article edited anonymously from Department of Justice Canada http://t.co/YV7RXl3t0b","","","","http://en.wikipedia.org/w/index.php?diff=637652106&oldid=626974102"
"543075863802445824","","","2014-12-11 16:12:30 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","2015 Pro Mazda Championship season Wikipedia article edited anonymously from Natural Resources Canada http://t.co/ZdAkVvZD5Z","","","","http://en.wikipedia.org/w/index.php?diff=637639472&oldid=636942635"
"543067161464688640","","","2014-12-11 15:37:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","The Sketchersons Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/EHtxwdykJy","","","","http://en.wikipedia.org/w/index.php?diff=637634951&oldid=631820844"
"542812663932551168","","","2014-12-10 22:46:38 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Algue Wikipedia article edited anonymously from Shared Services Canada http://t.co/Dr5Oi2fyPZ","","","","http://fr.wikipedia.org/w/index.php?diff=109849940&oldid=109033223&rcid=131163009"
"542812663995437056","","","2014-12-10 22:46:38 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Algue Wikipedia article edited anonymously from Department of Fisheries and Oceans http://t.co/Dr5Oi2fyPZ","","","","http://fr.wikipedia.org/w/index.php?diff=109849940&oldid=109033223&rcid=131163009"
"542796054237024257","","","2014-12-10 21:40:38 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","The North Nova Scotia Highlanders Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/qyQsgW5Aoy","","","","http://en.wikipedia.org/w/index.php?diff=637529002&oldid=637528267"
"542794769244884992","","","2014-12-10 21:35:32 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","The North Nova Scotia Highlanders Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/48XNqR9Yv3","","","","http://en.wikipedia.org/w/index.php?diff=637528267&oldid=630962131"
"542786026117550080","","","2014-12-10 21:00:47 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Master warrant officer Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/fmA3DHNT7F","","","","http://en.wikipedia.org/w/index.php?diff=637523812&oldid=637523452"
"542785356459167744","","","2014-12-10 20:58:08 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Master warrant officer Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/gM7xa3wPjQ","","","","http://en.wikipedia.org/w/index.php?diff=637523452&oldid=589576080"
"542783211026518017","","","2014-12-10 20:49:36 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Chief warrant officer Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/5ZBO8RFSFe","","","","http://en.wikipedia.org/w/index.php?diff=637522275&oldid=637522166"
"542783015836213248","","","2014-12-10 20:48:50 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Chief warrant officer Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/ylNrBzqs6O","","","","http://en.wikipedia.org/w/index.php?diff=637522166&oldid=625755614"
"542781802155622400","","","2014-12-10 20:44:00 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dominic LeBlanc Wikipedia article edited anonymously from Canadian House of Commons http://t.co/CYbLrjmaT3","","","","http://en.wikipedia.org/w/index.php?diff=637521532&oldid=610932841"
"542732119412572160","","","2014-12-10 17:26:35 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","3rd Canadian Division Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/zCBd0Pr6Va","","","","http://en.wikipedia.org/w/index.php?diff=637496157&oldid=636905544"
"542725348254031872","","","2014-12-10 16:59:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","ISO 8601 Wikipedia article edited anonymously from Shared Services Canada http://t.co/mqh5DaW0CL","","","","http://en.wikipedia.org/w/index.php?diff=637492845&oldid=637492775"
"542725227768467456","","","2014-12-10 16:59:12 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","ISO 8601 Wikipedia article edited anonymously from Shared Services Canada http://t.co/CJXk0WW7LX","","","","http://en.wikipedia.org/w/index.php?diff=637492775&oldid=637135245"
"542716112409227264","","","2014-12-10 16:22:59 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Feminist art movement Wikipedia article edited anonymously from Canadian Museum of Civilization http://t.co/fC824Bmhr4","","","","http://en.wikipedia.org/w/index.php?diff=637488838&oldid=635285321"
"542679639211397121","","","2014-12-10 13:58:03 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","NIST RBAC model Wikipedia article edited anonymously from Shared Services Canada http://t.co/bGcQ3EO1xn","","","","http://en.wikipedia.org/w/index.php?diff=637473991&oldid=626495227"
"542433193933025280","","","2014-12-09 21:38:46 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","William Reid Wikipedia article edited anonymously from Shared Services Canada http://t.co/7xiH6g6l0N","","","","http://en.wikipedia.org/w/index.php?diff=637379551&oldid=637379265"
"542432671813496832","","","2014-12-09 21:36:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","William Reid Wikipedia article edited anonymously from Shared Services Canada http://t.co/3qGRgwFMPx","","","","http://en.wikipedia.org/w/index.php?diff=637379265&oldid=557997611"
"542408042243821568","","","2014-12-09 19:58:49 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Context-based model of minimal coun Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/nT412749wk","","","","http://en.wikipedia.org/w/index.php?diff=637365949&oldid=637365683"
"542407648050544643","","","2014-12-09 19:57:15 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Context-based model of minimal coun Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/JnapuCGTYt","","","","http://en.wikipedia.org/w/index.php?diff=637365683&oldid=637365434"
"542407219069743104","","","2014-12-09 19:55:33 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Context-based model of minimal coun Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/mpTGUR4ZFV","","","","http://en.wikipedia.org/w/index.php?diff=637365434&oldid=630367281"
"542405670801113092","","","2014-12-09 19:49:23 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Richard Zussman Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/HwHRYkfiQF","","","","http://en.wikipedia.org/w/index.php?diff=637364545&oldid=622451461"
"542404100277534720","","","2014-12-09 19:43:09 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","The Minimal Counterintuitiveness Ef Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/8moFRvMQRr","","","","http://en.wikipedia.org/w/index.php?diff=637363673&oldid=637363553"
"542403893120864257","","","2014-12-09 19:42:20 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","The Minimal Counterintuitiveness Ef Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/LZ9NEbfHtQ","","","","http://en.wikipedia.org/w/index.php?diff=637363553&oldid=619133275"
"542402568060538882","","","2014-12-09 19:37:04 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Afzal Upal Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/XKc7cJUCQF","","","","http://en.wikipedia.org/w/index.php?diff=637362835&oldid=637362711"
"542402321368371202","","","2014-12-09 19:36:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Afzal Upal Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/tL1LHvs0sl","","","","http://en.wikipedia.org/w/index.php?diff=637362711&oldid=637362541"
"542402055772463104","","","2014-12-09 19:35:02 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Afzal Upal Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/xYIguGELdF","","","","http://en.wikipedia.org/w/index.php?diff=637362541&oldid=637361816"
"542400777566687232","","","2014-12-09 19:29:57 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Afzal Upal Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/wM2wlSbrAq","","","","http://en.wikipedia.org/w/index.php?diff=637361816&oldid=635085148"
"542323017586839554","","","2014-12-09 14:20:57 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Joel de la Fuente Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/K85SGDPmvC","","","","http://en.wikipedia.org/w/index.php?diff=637322501&oldid=629681073"
"542092548454748160","","","2014-12-08 23:05:09 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","User talk:Meters Wikipedia article edited anonymously from Natural Resources Canada http://t.co/Wk1avEAEUm","","","","http://en.wikipedia.org/w/index.php?diff=637238669&oldid=637238218"
"542091774953787392","","","2014-12-08 23:02:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","User talk:Meters Wikipedia article edited anonymously from Natural Resources Canada http://t.co/uGrsADEmra","","","","http://en.wikipedia.org/w/index.php?diff=637238218&oldid=637118983"
"542085864726487040","","","2014-12-08 22:38:36 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","IBM Hardware Management Console Wikipedia article edited anonymously from Shared Services Canada http://t.co/m7H4k39VSS","","","","http://en.wikipedia.org/w/index.php?diff=637235361&oldid=618782494"
"542033223182974976","","","2014-12-08 19:09:25 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Cube Entertainment Wikipedia article edited anonymously from Shared Services Canada http://t.co/3ZdcYyWZZz","","","","http://en.wikipedia.org/w/index.php?diff=637207382&oldid=637164276"
"542030466296336384","","","2014-12-08 18:58:28 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ontario Highway 403 Wikipedia article edited anonymously from Environment Canada http://t.co/0RIYXyAI0B","","","","http://en.wikipedia.org/w/index.php?diff=637205916&oldid=633628070"
"542023877078310912","","","2014-12-08 18:32:17 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Wikipedia article edited anonymously from Natural Resources Canada http://t.co/hxBZ4RxXYH","","","","http://en.wikipedia.org/w/index.php?diff=637202763&oldid=637104759"
"541986287063166976","","","2014-12-08 16:02:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Human rights in Singapore Wikipedia article edited anonymously from Shared Services Canada http://t.co/Au7THgcyML","","","","http://en.wikipedia.org/w/index.php?diff=637182138&oldid=633228314"
"541981780908466176","","","2014-12-08 15:45:00 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Jim Judd Wikipedia article edited anonymously from Shared Services Canada http://t.co/7wp7xzoXZd","","","","http://en.wikipedia.org/w/index.php?diff=637179699&oldid=615326082"
"541981184767819776","","","2014-12-08 15:42:38 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Norman Paterson School of International Affairs Wikipedia article edited anonymously from Shared Services Canada http://t.co/ZoPBNo5Oco","","","","http://en.wikipedia.org/w/index.php?diff=637179359&oldid=637178658"
"541979928070471680","","","2014-12-08 15:37:39 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Norman Paterson School of International Affairs Wikipedia article edited anonymously from Shared Services Canada http://t.co/XfmFEZBSP1","","","","http://en.wikipedia.org/w/index.php?diff=637178658&oldid=637173938"
"541979045253361664","","","2014-12-08 15:34:08 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Robin S. Sharma Wikipedia article edited anonymously from Shared Services Canada http://t.co/rFEyNChT3O","","","","http://es.wikipedia.org/w/index.php?diff=78621255&oldid=78621229"
"541978822607110144","","","2014-12-08 15:33:15 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Robin S. Sharma Wikipedia article edited anonymously from Shared Services Canada http://t.co/0sNBvmfMBI","","","","http://es.wikipedia.org/w/index.php?diff=78621229&oldid=72868395"
"541971091078799360","","","2014-12-08 15:02:32 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Norman Paterson School of International Affairs Wikipedia article edited anonymously from Shared Services Canada http://t.co/O3bw5umZ7e","","","","http://en.wikipedia.org/w/index.php?diff=637173938&oldid=637173679"
"541970561849913344","","","2014-12-08 15:00:25 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Norman Paterson School of International Affairs Wikipedia article edited anonymously from Shared Services Canada http://t.co/dizBsWk2Pj","","","","http://en.wikipedia.org/w/index.php?diff=637173679&oldid=637173593"
"541970378261037056","","","2014-12-08 14:59:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Norman Paterson School of International Affairs Wikipedia article edited anonymously from Shared Services Canada http://t.co/Zhm3MUpzId","","","","http://en.wikipedia.org/w/index.php?diff=637173593&oldid=633527189"
"541960969526988801","","","2014-12-08 14:22:18 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Kiesza Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/YvHEF17A8h","","","","http://en.wikipedia.org/w/index.php?diff=637169365&oldid=637056855"
"541746393531301888","","","2014-12-08 00:09:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","National Hockey League Wikipedia article edited anonymously from Shared Services Canada http://t.co/Cl4JUc8etj","","","","http://en.wikipedia.org/w/index.php?diff=637092646&oldid=637090125"
"541636840819019777","","","2014-12-07 16:54:20 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","National Pearl Harbor Remembrance Day Wikipedia article edited anonymously from Shared Services Canada http://t.co/yE6PDVmIXT","","","","http://en.wikipedia.org/w/index.php?diff=637040291&oldid=633646897"
"541615824466087936","","","2014-12-07 15:30:49 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Wok with Yan Wikipedia article edited anonymously from Shared Services Canada http://t.co/q1WJnSCR12","","","","http://en.wikipedia.org/w/index.php?diff=637029966&oldid=598925766"
"540889380089769984","","","2014-12-05 15:24:12 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Small and medium-sized enterprises Wikipedia article edited anonymously from Industry Canada http://t.co/aW1kRGVo3R","","","","http://en.wikipedia.org/w/index.php?diff=636764622&oldid=632731118"
"540856937819410432","","","2014-12-05 13:15:17 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Châteauesque Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/IVLUyOx32q","","","","http://en.wikipedia.org/w/index.php?diff=636751183&oldid=605024376"
"540631067955585024","","","2014-12-04 22:17:45 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Academy of the Impossible Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/xJERCpSFLP","","","","http://en.wikipedia.org/w/index.php?diff=636671006&oldid=636477658"
"540577050768474113","","","2014-12-04 18:43:06 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Special Investigations Unit Wikipedia article edited anonymously from Shared Services Canada http://t.co/d9rzHMWLK8","","","","http://en.wikipedia.org/w/index.php?diff=636642193&oldid=633580428"
"540572452406198272","","","2014-12-04 18:24:50 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","The Voyageurs Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/FSKxThrkp9","","","","http://en.wikipedia.org/w/index.php?diff=636639843&oldid=636117084"
"540522133651480577","","","2014-12-04 15:04:53 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dmanisi skull Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/OtdZJjjC2g","","","","http://en.wikipedia.org/w/index.php?diff=636613107&oldid=636612869"
"540521636106354688","","","2014-12-04 15:02:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dmanisi skull Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/kgX0WGkWTM","","","","http://en.wikipedia.org/w/index.php?diff=636612869&oldid=636257422"
"540503331983339522","","","2014-12-04 13:50:11 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Homeopathic dilutions Wikipedia article edited anonymously from Shared Services Canada http://t.co/vmd7E2tAOb","","","","http://en.wikipedia.org/w/index.php?diff=636604952&oldid=635647551"
"540285958433030144","","","2014-12-03 23:26:25 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Wikipedia article edited anonymously from Natural Resources Canada http://t.co/CtF4Iu9jMH","","","","http://en.wikipedia.org/w/index.php?diff=636529312&oldid=636369791"
"540179171478360064","","","2014-12-03 16:22:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","2015 Pro Mazda Championship season Wikipedia article edited anonymously from Natural Resources Canada http://t.co/Gc2Udcs1e0","","","","http://en.wikipedia.org/w/index.php?diff=636475524&oldid=636474556"
"540177091187458048","","","2014-12-03 16:13:49 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","2015 Pro Mazda Championship season Wikipedia article edited anonymously from Natural Resources Canada http://t.co/lM9ETZy5BK","","","","http://en.wikipedia.org/w/index.php?diff=636474556&oldid=636350442"
"540149319123628033","","","2014-12-03 14:23:27 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Land Force Central Area Training Ce Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/bnvPg6pRaR","","","","http://en.wikipedia.org/w/index.php?diff=636461746&oldid=636461647"
"540149094753521665","","","2014-12-03 14:22:34 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Land Force Central Area Training Ce Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/LxoFnVZqPH","","","","http://en.wikipedia.org/w/index.php?diff=636461647&oldid=636461558"
"540148911743455234","","","2014-12-03 14:21:50 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Land Force Central Area Training Ce Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/nPZ0BUGJhd","","","","http://en.wikipedia.org/w/index.php?diff=636461558&oldid=634298581"
"539898981233725442","","","2014-12-02 21:48:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Bytown and Prescott Railway Wikipedia article edited anonymously from Natural Resources Canada http://t.co/cedMg5uYi2","","","","http://en.wikipedia.org/w/index.php?diff=636374118&oldid=635037769"
"539891295289098240","","","2014-12-02 21:18:10 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Wikipedia article edited anonymously from Natural Resources Canada http://t.co/lvByQop2pj","","","","http://en.wikipedia.org/w/index.php?diff=636369791&oldid=636353416"
"539840722565103617","","","2014-12-02 17:57:12 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Grand Haven, Michigan Wikipedia article edited anonymously from Shared Services Canada http://t.co/inWweVnqL9","","","","http://en.wikipedia.org/w/index.php?diff=636343213&oldid=625232231"
"539832136199864320","","","2014-12-02 17:23:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","North Preston Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/3VAVl1OP7I","","","","http://en.wikipedia.org/w/index.php?diff=636339207&oldid=630654717"
"539818563398541313","","","2014-12-02 16:29:09 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","List of people from Dieppe, New Brunswick Wikipedia article edited anonymously from Industry Canada http://t.co/1HbWOrfM8k","","","","http://en.wikipedia.org/w/index.php?diff=636332311&oldid=636331968"
"539816835106226176","","","2014-12-02 16:22:17 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Pierre-Simon Laplace Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/7YPHwSF8NW","","","","http://en.wikipedia.org/w/index.php?diff=636331467&oldid=636036833"
"539803973449183233","","","2014-12-02 15:31:11 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Talk:Iron Mountain Incorporated Wikipedia article edited anonymously from Shared Services Canada http://t.co/ybo4tRxKyi","","","","http://en.wikipedia.org/w/index.php?diff=636325088&oldid=495544938"
"539552527348674560","","","2014-12-01 22:52:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Wikipedia article edited anonymously from Natural Resources Canada http://t.co/C5rXNfBme6","","","","http://en.wikipedia.org/w/index.php?diff=636233470&oldid=636223458"
"539530182240260097","","","2014-12-01 21:23:14 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Wikipedia article edited anonymously from Natural Resources Canada http://t.co/m35I4i9POA","","","","http://en.wikipedia.org/w/index.php?diff=636223458&oldid=635835071"
"539508416352616448","","","2014-12-01 19:56:44 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Forecastle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/P00vW4xBkR","","","","http://en.wikipedia.org/w/index.php?diff=636213154&oldid=636213040"
"539508169970835456","","","2014-12-01 19:55:45 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Forecastle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/ExilDAsss0","","","","http://en.wikipedia.org/w/index.php?diff=636213040&oldid=632120064"
"539469096078016512","","","2014-12-01 17:20:30 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Elegantly Wasted (song) Wikipedia article edited anonymously from Finance Canada http://t.co/wBvZEa1ozK","","","","http://en.wikipedia.org/w/index.php?diff=636193082&oldid=625338082"
"539469090017247233","","","2014-12-01 17:20:28 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Elegantly Wasted (song) Wikipedia article edited anonymously from Shared Services Canada http://t.co/wBvZEa1ozK","","","","http://en.wikipedia.org/w/index.php?diff=636193082&oldid=625338082"
"539340162913013760","","","2014-12-01 08:48:09 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Catégorie:Motocyclette Kawasaki Wikipedia article edited anonymously from Environment Canada http://t.co/1fdaNVvBcg","","","","http://fr.wikipedia.org/w/index.php?diff=109580487&oldid=109565772&rcid=130562741"
"539339766882656257","","","2014-12-01 08:46:35 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Jet Ski Wikipedia article edited anonymously from Environment Canada http://t.co/qYpCB8l4R7","","","","http://fr.wikipedia.org/w/index.php?diff=109580455&oldid=109580227&rcid=130562697"
"539339415580332032","","","2014-12-01 08:45:11 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Catégorie:Kawasaki Heavy Industries Wikipedia article edited anonymously from Environment Canada http://t.co/xQEJSEHnph","","","","http://fr.wikipedia.org/w/index.php?diff=109580428&oldid=109580215&rcid=130562663"
